election_id	http://userannotation/na	election_type	http://userannotation/na	election_date	http://dbpedia.org/page/Category:Dates	district_name	http://userannotation/na	division_name	http://userannotation/na	division_url	http://userannotation/na	division_openlylocal_id	http://userannotation/na	result_votes_total	http://userannotation/na	result_url	http://userannotation/na	candidate_votes	http://userannotation/na	candidate_elected	http://userannotation/na	party_name	http://dbpedia.org/page/Category:Political_parties	party_short_name		party_resource_uri	http://userannotation/na
2		council		05.05.2005		Warwick		Leamington Milverton 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/0a4e20402cf5a06280256ffc002c5dc8?OpenDocument		9867		4346		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/6C72530E950106AA80256F460052B482		980		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Leamington Milverton 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/0a4e20402cf5a06280256ffc002c5dc8?OpenDocument		9867		4346		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/6C72530E950106AA80256F460052B482		1698		1		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Warwick		Leamington Milverton 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/0a4e20402cf5a06280256ffc002c5dc8?OpenDocument		9867		4346		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/6C72530E950106AA80256F460052B482		367		0		Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	http://openelectiondata.org/id/parties/64	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		768		0		Green		Green		http://openelectiondata.org/id/parties/64	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		1961		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		2139		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		437		0		Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	http://openelectiondata.org/id/parties/64	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		4171		1		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		2071		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		78		0		Independent	http://dbpedia.org/page/Independent_(politician)	Ind	http://dbpedia.org/page/Independent_(politician)	NULL	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		4130		1		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Warwick		Leamington North 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e62c5aaa735df6780256ffc002c5dbf?OpenDocument		9868		17901		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F		2146		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Leamington Willes 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/7bc696036feadcf180256ffc002c5dcf?OpenDocument		9869		3553		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/955EA1823826753680256F460052B490		1767		1		Labour		Lab		http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Leamington Willes 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/7bc696036feadcf180256ffc002c5dcf?OpenDocument		9869		3553		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/955EA1823826753680256F460052B490		659		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Warwick		Leamington Willes 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/7bc696036feadcf180256ffc002c5dcf?OpenDocument		9869		3553		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/955EA1823826753680256F460052B490		399		0		Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	http://openelectiondata.org/id/parties/64	
2		council		05.05.2005		Warwick		Leamington Willes 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/7bc696036feadcf180256ffc002c5dcf?OpenDocument		9869		3553		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/955EA1823826753680256F460052B490		728		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick		Leek Wootton 	http://dbpedia.org/page/Leek_Wootton	https://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/1df87d939a2ba9fb80256ffc002c5def?OpenDocument		9870		3970		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/18F8D390E173648180256F8500559673		497		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Leek Wootton 		https://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/1df87d939a2ba9fb80256ffc002c5def?OpenDocument		9870		3970		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/18F8D390E173648180256F8500559673		2746		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick		Leek Wootton 		https://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/1df87d939a2ba9fb80256ffc002c5def?OpenDocument		9870		3970		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/18F8D390E173648180256F8500559673		727		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Nuneaton and Bedworth	http://dbpedia.org/page/Nuneaton_and_Bedworth	Nuneaton Abbey 	http://dbpedia.org/page/Nuneaton	http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/5e055f48ca32f46180256ffc002c5dd4?OpenDocument		9871		3231		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/B5A0D6727CE6D24780256F460052B47D		890		0		Liberal Democrat		LibDem		http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Abbey 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/5e055f48ca32f46180256ffc002c5dd4?OpenDocument		9871		3231		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/B5A0D6727CE6D24780256F460052B47D		734		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Abbey 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/5e055f48ca32f46180256ffc002c5dd4?OpenDocument		9871		3231		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/B5A0D6727CE6D24780256F460052B47D		1410		1		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Camp Hill 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/a2e35a42e53388ff80256ffc002c5dcc?OpenDocument		9872		2640		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/81245F3E83E0334880256F460052B47C		431		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Camp Hill 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/a2e35a42e53388ff80256ffc002c5dcc?OpenDocument		9872		2640		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/81245F3E83E0334880256F460052B47C		663		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Camp Hill 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/a2e35a42e53388ff80256ffc002c5dcc?OpenDocument		9872		2640		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/81245F3E83E0334880256F460052B47C		1546		1		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Galley Common 	http://dbpedia.org/page/Galley_Common_Village	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4f47fc063ce2e30c80256ffc002c5dc5?OpenDocument		9873		3325		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/3314EC1623E5B4CA80256F460052B467		1500		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Galley Common 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4f47fc063ce2e30c80256ffc002c5dc5?OpenDocument		9873		3325		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/3314EC1623E5B4CA80256F460052B467		1825		1		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton St. Nicolas 	http://dbpedia.org/page/St_Nicolas_Park	http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/7eacf7dc40ca788180256ffc002c5dc0?OpenDocument		9874		5153		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/275AC115DB57F60380256F460052B45E		1877		0		Labour		Lab		http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton St. Nicolas 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/7eacf7dc40ca788180256ffc002c5dc0?OpenDocument		9874		5153		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/275AC115DB57F60380256F460052B45E		3276		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Weddington 	http://dbpedia.org/page/Weddington	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/d85ea85701f58cda80256ffc002c5ddd?OpenDocument		9875		4104		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/E04ED312D64ED1C880256F460052B492		631		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Weddington 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/d85ea85701f58cda80256ffc002c5ddd?OpenDocument		9875		4104		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/E04ED312D64ED1C880256F460052B492		2181		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Weddington 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/d85ea85701f58cda80256ffc002c5ddd?OpenDocument		9875		4104		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/E04ED312D64ED1C880256F460052B492		1292		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Wem Brook 	http://dbpedia.org/page/Nuneaton	http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/34067402bbe0aeb480256ffc002c5df0?OpenDocument		9876		3653		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/C6D48A137D10AAD380256F850055B363		894		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Wem Brook 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/34067402bbe0aeb480256ffc002c5df0?OpenDocument		9876		3653		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/C6D48A137D10AAD380256F850055B363		824		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Wem Brook 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/34067402bbe0aeb480256ffc002c5df0?OpenDocument		9876		3653		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/C6D48A137D10AAD380256F850055B363		1935		1		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Whitestone 	http://dbpedia.org/page/Whitestone	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/b849d5f3aa4a31f380256ffc002c5dbc?OpenDocument		9877		4815		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/055E315CD43AB27380256F460052B480		2748		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Nuneaton and Bedworth		Nuneaton Whitestone 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/b849d5f3aa4a31f380256ffc002c5dbc?OpenDocument		9877		4815		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/055E315CD43AB27380256F460052B480		2067		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		North Warwickshire	http://dbpedia.org/page/North_Warwickshire	Polesworth 	http://dbpedia.org/page/Polesworth	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9fa731718d73655480256ffc002c5de0?OpenDocument		9878		4730		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/F1B9BA597CD6427F80256F460052B48B		2239		1		Labour		Lab		http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		North Warwickshire		Polesworth 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9fa731718d73655480256ffc002c5de0?OpenDocument		9878		4730		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/F1B9BA597CD6427F80256F460052B48B		1006		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		North Warwickshire		Polesworth 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9fa731718d73655480256ffc002c5de0?OpenDocument		9878		4730		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/F1B9BA597CD6427F80256F460052B48B		1485		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Nuneaton and Bedworth	http://dbpedia.org/page/Nuneaton_and_Bedworth	Poplar 	http://userannotation/na	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/cfb356709580020580256ffc002c5df1?OpenDocument		9879		3213		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/C57FA95533A9148C80256F850055F05E		683		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Nuneaton and Bedworth		Poplar 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/cfb356709580020580256ffc002c5df1?OpenDocument		9879		3213		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/C57FA95533A9148C80256F850055F05E		1663		1		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Nuneaton and Bedworth		Poplar 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/cfb356709580020580256ffc002c5df1?OpenDocument		9879		3213		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/C57FA95533A9148C80256F850055F05E		867		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Stratford	http://dbpedia.org/page/Stratford-on-Avon_District	Shipston-on-Stour 	http://dbpedia.org/page/Shipston-on-Stour	http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/e5c65cf5a1879fcc80257084004dbe05?OpenDocument		9880		5028		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E		2403		1		Conservative		Con		http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Stratford		Shipston-on-Stour 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/e5c65cf5a1879fcc80257084004dbe05?OpenDocument		9880		5028		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E		2287		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Stratford		Shipston-on-Stour 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/e5c65cf5a1879fcc80257084004dbe05?OpenDocument		9880		5028		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E		338		0		Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	http://openelectiondata.org/id/parties/64	
2		council		05.05.2005		Stratford		Southam 	http://dbpedia.org/page/Southam	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/6e534068f47d3aeb80256ffc002c5dc7?OpenDocument		9881		4508		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D		1794		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Stratford		Southam 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/6e534068f47d3aeb80256ffc002c5dc7?OpenDocument		9881		4508		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D		1585		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Stratford		Southam 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/6e534068f47d3aeb80256ffc002c5dc7?OpenDocument		9881		4508		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D		1129		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Warwick	http://dbpedia.org/page/Warwick_District	Stour & The Vale 	http://userannotation/na	https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/a8df2e9e0ec76c6580256ffc002c5df2?OpenDocument		9882		5317		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/C1DBEE6A56D2ED4880256F850056066F		3317		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick		Stour & The Vale 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/a8df2e9e0ec76c6580256ffc002c5df2?OpenDocument		9882		5317		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/C1DBEE6A56D2ED4880256F850056066F		2000		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Stratford	http://dbpedia.org/page/Stratford-on-Avon_District	Stratford Avenue & New Town  	http://dbpedia.org/page/Stratford-upon-Avon	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/dfc14e142f54de6380256ffc002c5df3?OpenDocument		9883		3076		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/4B3FCA1FB61B994C80256F8500561A5F		1344		1		Liberal Democrat		LibDem		http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Stratford		Stratford Avenue & New Town  		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/dfc14e142f54de6380256ffc002c5df3?OpenDocument		9883		3076		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/4B3FCA1FB61B994C80256F8500561A5F		164		0		Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	http://openelectiondata.org/id/parties/64	
2		council		05.05.2005		Stratford		Stratford Avenue & New Town  		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/dfc14e142f54de6380256ffc002c5df3?OpenDocument		9883		3076		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/4B3FCA1FB61B994C80256F8500561A5F		1217		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Stratford		Stratford Avenue & New Town  		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/dfc14e142f54de6380256ffc002c5df3?OpenDocument		9883		3076		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/4B3FCA1FB61B994C80256F8500561A5F		351		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
